order_id,user_id,status,gender,created_at,shipped_at,delivered_at,returned_at
O106658,U85373,Shipped,F,2021-09-14,2021-09-14,,
O106675,U85391,Cancelled,F,2023-01-27,,,
O106678,U85392,Shipped,F,2020-01-24,2020-01-22,,
O106755,U85450,Cancelled,F,2021-03-31,,,
O106763,U85455,Returned,F,2021-06-09,2021-06-12,2021-06-14,2021-06-14
O106764,U85455,Shipped,F,2021-05-13,2021-05-14,,
O106779,U85470,Returned,F,2023-02-09,2023-02-09,2023-02-12,2023-02-12
O106790,U85482,Shipped,F,2021-05-19,2021-05-17,,
O10683,U8553,Shipped,F,2023-04-17,2023-04-16,,
O10687,U8556,Cancelled,F,2023-06-28,,,
O106894,U85554,Shipped,F,2021-02-01,2021-02-04,,
O106917,U85570,Complete,F,2022-09-22,2022-09-22,2022-09-26,
O106932,U85582,Cancelled,F,2023-06-27,,,
O10695,U8563,Processing,F,2021-08-12,,,
O106955,U85604,Shipped,F,2019-08-12,2019-08-12,,
O106956,U85604,Shipped,F,2023-03-08,2023-03-09,,
O106960,U85607,Complete,F,2019-10-07,2019-10-09,2019-10-09,
O106977,U85621,Cancelled,F,2023-06-08,,,
O106978,U85621,Shipped,F,2023-06-02,2023-06-05,,
O106985,U85629,Processing,F,2023-06-22,,,
O107007,U85652,Processing,F,2022-12-05,,,
O107010,U85655,Shipped,F,2020-11-08,2020-11-10,,
O107021,U85663,Shipped,F,2022-11-15,2022-11-12,,
O107024,U85666,Shipped,F,2023-05-04,2023-05-04,,
O107037,U85676,Shipped,F,2022-09-27,2022-09-24,,
O107038,U85678,Processing,F,2023-04-09,,,
O10704,U8570,Complete,F,2023-02-15,2023-02-17,2023-02-20,
O107058,U85693,Processing,F,2021-11-20,,,
O107059,U85696,Shipped,F,2020-10-26,2020-10-27,,
O10706,U8570,Processing,F,2022-12-02,,,
O107060,U85696,Processing,F,2021-02-06,,,
O10712,U8573,Complete,F,2023-02-25,2023-02-28,2023-03-03,
O107125,U85741,Processing,F,2021-12-07,,,
O107154,U85762,Complete,F,2023-04-28,2023-04-28,2023-05-03,
O107158,U85764,Processing,F,2023-04-29,,,
O107206,U85806,Complete,F,2022-06-18,2022-06-19,2022-06-23,
O107218,U85817,Shipped,F,2022-07-25,2022-07-25,,
O107256,U85850,Complete,F,2021-05-19,2021-05-18,2021-05-20,
O107258,U85850,Returned,F,2021-07-03,2021-07-04,2021-07-06,2021-07-06
O107281,U85864,Shipped,F,2022-05-02,2022-05-03,,
O107284,U85867,Returned,F,2021-01-06,2021-01-07,2021-01-12,2021-01-12
O107285,U85867,Complete,F,2021-11-21,2021-11-23,2021-11-25,
O107335,U85907,Complete,F,2021-11-13,2021-11-13,2021-11-13,
O107341,U85911,Shipped,F,2023-02-20,2023-02-23,,
O107373,U85933,Returned,F,2023-04-16,2023-04-17,2023-04-19,2023-04-19
O107419,U85970,Complete,F,2021-09-17,2021-09-18,2021-09-18,
O107430,U85980,Returned,F,2023-05-15,2023-05-18,2023-05-21,2023-05-21
O107437,U85983,Processing,F,2019-11-06,,,
O10744,U8593,Processing,F,2023-06-25,,,
O107463,U86007,Returned,F,2021-05-16,2021-05-18,2021-05-19,2021-05-19
O107468,U86012,Processing,F,2023-02-05,,,
O10748,U8599,Complete,F,2020-05-14,2020-05-15,2020-05-17,
O107507,U86039,Complete,F,2022-10-25,2022-10-27,2022-11-01,
O107523,U86055,Cancelled,F,2023-03-07,,,
O107527,U86059,Shipped,F,2023-01-02,2023-01-05,,
O107529,U86060,Processing,F,2022-06-22,,,
O107551,U86081,Processing,F,2021-10-18,,,
O107559,U86085,Processing,F,2019-08-08,,,
O10757,U8604,Processing,F,2022-09-28,,,
O107621,U86128,Complete,F,2022-01-05,2022-01-07,2022-01-11,
O107623,U86128,Returned,F,2021-12-31,2021-12-30,2022-01-01,2022-01-01
O107629,U86135,Shipped,F,2022-03-31,2022-04-02,,
O107649,U86145,Processing,F,2022-08-08,,,
O107661,U86153,Shipped,F,2019-09-25,2019-09-22,,
O107662,U86153,Processing,F,2022-06-15,,,
O107663,U86153,Processing,F,2022-05-06,,,
O107667,U86156,Complete,F,2023-06-16,2023-06-18,2023-06-22,
O107682,U86169,Returned,F,2022-12-21,2022-12-24,2022-12-29,2022-12-29
O107689,U86172,Cancelled,F,2023-04-16,,,
O107699,U86182,Shipped,F,2022-05-05,2022-05-03,,
O1077,U864,Processing,F,2022-01-01,,,
O107713,U86191,Shipped,F,2022-09-13,2022-09-11,,
O107744,U86217,Complete,F,2021-06-13,2021-06-13,2021-06-18,
O107751,U86225,Processing,F,2023-03-07,,,
O107754,U86226,Shipped,F,2020-05-09,2020-05-08,,
O107768,U86235,Cancelled,F,2020-06-25,,,
O107770,U86237,Complete,F,2022-05-03,2022-05-06,2022-05-06,
O107771,U86237,Cancelled,F,2023-02-27,,,
O107778,U86241,Processing,F,2023-07-04,,,
O107781,U86243,Complete,F,2022-12-15,2022-12-14,2022-12-19,
O107812,U86266,Processing,F,2021-05-11,,,
O107825,U86277,Shipped,F,2022-02-16,2022-02-15,,
O107836,U86286,Shipped,F,2021-07-30,2021-07-30,,
O107838,U86286,Returned,F,2022-11-29,2022-12-01,2022-12-05,2022-12-05
O107889,U86324,Processing,F,2021-07-13,,,
O107900,U86331,Returned,F,2023-02-12,2023-02-12,2023-02-14,2023-02-14
O107911,U86341,Cancelled,F,2023-06-02,,,
O107946,U86375,Shipped,F,2023-06-29,2023-07-01,,
O107949,U86379,Processing,F,2023-06-09,,,
O107967,U86391,Processing,F,2023-04-21,,,
O107975,U86395,Complete,F,2023-05-05,2023-05-07,2023-05-08,
O108003,U86419,Shipped,F,2020-01-04,2020-01-05,,
O108006,U86420,Returned,F,2022-05-28,2022-05-31,2022-06-04,2022-06-04
O108012,U86427,Complete,F,2023-06-21,2023-06-22,2023-06-23,
O108019,U86434,Complete,F,2019-11-03,2019-11-03,2019-11-06,
O108027,U86441,Shipped,F,2023-05-04,2023-05-05,,
O108041,U86449,Shipped,F,2021-11-14,2021-11-16,,
O108045,U86452,Shipped,F,2022-07-12,2022-07-12,,
O108055,U86460,Complete,F,2023-04-07,2023-04-09,2023-04-14,
O10806,U8645,Shipped,F,2022-12-28,2022-12-28,,
O108087,U86483,Processing,F,2022-10-22,,,
O108123,U86513,Complete,F,2023-02-26,2023-02-28,2023-03-05,
O108136,U86521,Processing,F,2022-03-29,,,
O10814,U8652,Shipped,F,2023-04-14,2023-04-15,,
O108159,U86541,Cancelled,F,2021-03-30,,,
O108192,U86559,Processing,F,2022-07-31,,,
O108197,U86562,Processing,F,2021-10-10,,,
O108199,U86563,Processing,F,2021-05-01,,,
O1082,U868,Returned,F,2022-09-21,2022-09-19,2022-09-20,2022-09-20
O108219,U86582,Cancelled,F,2023-02-28,,,
O108231,U86592,Returned,F,2022-06-14,2022-06-16,2022-06-17,2022-06-17
O108233,U86594,Returned,F,2022-12-12,2022-12-15,2022-12-16,2022-12-16
O108243,U86603,Cancelled,F,2021-11-03,,,
O108247,U86607,Complete,F,2021-04-17,2021-04-20,2021-04-23,
O108322,U86666,Complete,F,2020-05-17,2020-05-17,2020-05-21,
O108342,U86686,Shipped,F,2020-09-25,2020-09-27,,
O108372,U86713,Cancelled,F,2023-06-30,,,
O108466,U86796,Processing,F,2021-06-05,,,
O108470,U86801,Shipped,F,2022-08-31,2022-08-29,,
O108473,U86807,Complete,F,2023-06-16,2023-06-12,2023-06-16,
O108477,U86810,Complete,F,2019-09-07,2019-09-08,2019-09-11,
O108489,U86823,Shipped,F,2021-09-07,2021-09-09,,
O108497,U86832,Shipped,F,2022-12-16,2022-12-17,,
O10850,U8678,Shipped,F,2021-05-21,2021-05-20,,
O108508,U86838,Processing,F,2023-04-08,,,
O108512,U86845,Shipped,F,2022-12-08,2022-12-08,,
O108513,U86846,Complete,F,2023-03-12,2023-03-12,2023-03-14,
O108537,U86868,Complete,F,2023-03-14,2023-03-13,2023-03-13,
O108584,U86908,Shipped,F,2023-05-15,2023-05-16,,
O108586,U86910,Processing,F,2021-06-30,,,
O108594,U86916,Complete,F,2021-12-24,2021-12-24,2021-12-26,
O10861,U8684,Shipped,F,2021-09-28,2021-09-26,,
O108616,U86936,Processing,F,2023-06-30,,,
O108635,U86951,Processing,F,2021-07-27,,,
O108643,U86956,Complete,F,2022-06-10,2022-06-13,2022-06-15,
O108654,U86966,Complete,F,2021-01-09,2021-01-08,2021-01-11,
O108666,U86975,Complete,F,2022-03-24,2022-03-23,2022-03-26,
O108668,U86977,Shipped,F,2022-05-22,2022-05-25,,
O108686,U86994,Complete,F,2023-05-03,2023-05-02,2023-05-05,
O108704,U87004,Shipped,F,2023-03-19,2023-03-21,,
O108705,U87005,Shipped,F,2021-01-02,2020-12-31,,
O108728,U87025,Returned,F,2022-01-08,2022-01-09,2022-01-12,2022-01-12
O108749,U87039,Shipped,F,2022-04-01,2022-04-03,,
O108754,U87044,Processing,F,2022-08-27,,,
O108763,U87058,Shipped,F,2023-03-21,2023-03-23,,
O108788,U87074,Complete,F,2022-07-05,2022-07-05,2022-07-05,
O108850,U87134,Shipped,F,2023-04-03,2023-03-30,,
O108858,U87140,Shipped,F,2020-07-21,2020-07-22,,
O108860,U87141,Shipped,F,2023-06-04,2023-06-05,,
O108957,U87227,Processing,F,2023-05-31,,,
O108962,U87234,Processing,F,2023-04-17,,,
O108970,U87241,Processing,F,2023-05-01,,,
O108983,U87249,Cancelled,F,2022-12-14,,,
O108985,U87250,Returned,F,2023-03-22,2023-03-22,2023-03-23,2023-03-23
O108990,U87256,Complete,F,2021-09-06,2021-09-08,2021-09-09,
O109004,U87269,Shipped,F,2021-01-10,2021-01-10,,
O109012,U87279,Shipped,F,2020-10-11,2020-10-10,,
O109045,U87296,Shipped,F,2023-04-03,2023-04-05,,
O109084,U87323,Returned,F,2023-03-19,2023-03-16,2023-03-20,2023-03-20
O109093,U87332,Cancelled,F,2022-06-12,,,
O109104,U87342,Shipped,F,2019-06-04,2019-06-01,,
O109118,U87356,Cancelled,F,2023-01-23,,,
O109175,U87397,Cancelled,F,2021-05-09,,,
O109198,U87412,Cancelled,F,2022-07-14,,,
O109242,U87450,Shipped,F,2023-04-17,2023-04-19,,
O109262,U87463,Returned,F,2023-05-03,2023-05-05,2023-05-08,2023-05-08
O109273,U87473,Shipped,F,2023-01-07,2023-01-09,,
O10928,U8740,Shipped,F,2022-11-24,2022-11-24,,
O10930,U8740,Shipped,F,2023-06-21,2023-06-23,,
O109348,U87527,Shipped,F,2022-04-13,2022-04-13,,
O109366,U87538,Shipped,F,2020-09-19,2020-09-21,,
O109372,U87545,Shipped,F,2023-03-15,2023-03-18,,
O109381,U87550,Returned,F,2022-11-24,2022-11-26,2022-11-26,2022-11-26
O109393,U87561,Complete,F,2023-04-23,2023-04-25,2023-04-26,
O109406,U87569,Shipped,F,2021-08-04,2021-08-05,,
O109415,U87583,Cancelled,F,2023-07-01,,,
O109461,U87622,Returned,F,2020-08-29,2020-08-29,2020-08-31,2020-08-31
O109490,U87637,Shipped,F,2020-02-16,2020-02-16,,
O109491,U87637,Complete,F,2020-02-26,2020-02-28,2020-03-03,
O109542,U87679,Processing,F,2023-05-20,,,
O10957,U8759,Shipped,F,2023-01-14,2023-01-16,,
O109594,U87726,Complete,F,2023-06-28,2023-06-30,2023-07-03,
O109606,U87739,Processing,F,2022-10-22,,,
O109621,U87745,Returned,F,2023-04-26,2023-04-29,2023-04-29,2023-04-29
O109623,U87746,Complete,F,2021-12-18,2021-12-19,2021-12-19,
O109625,U87747,Complete,F,2022-03-24,2022-03-24,2022-03-28,
O109667,U87782,Complete,F,2020-06-02,2020-05-31,2020-06-03,
O109672,U87788,Shipped,F,2022-03-15,2022-03-18,,
O109681,U87794,Shipped,F,2023-06-28,2023-06-26,,
O109685,U87798,Shipped,F,2021-09-04,2021-09-06,,
O109687,U87802,Processing,F,2023-01-04,,,
O109694,U87808,Shipped,F,2022-06-12,2022-06-13,,
O109699,U87810,Shipped,F,2020-08-15,2020-08-16,,
O109701,U87810,Processing,F,2020-04-28,,,
O109706,U87813,Complete,F,2022-04-02,2022-04-04,2022-04-06,
O109734,U87838,Processing,F,2023-05-10,,,
O109747,U87846,Complete,F,2023-02-25,2023-02-26,2023-03-02,
O109762,U87860,Shipped,F,2021-10-23,2021-10-23,,
O109770,U87865,Cancelled,F,2022-12-08,,,
O109809,U87900,Shipped,F,2022-04-17,2022-04-17,,
O109827,U87909,Processing,F,2023-01-09,,,
O109849,U87929,Processing,F,2022-08-31,,,
O109850,U87932,Returned,F,2022-11-03,2022-11-05,2022-11-07,2022-11-07
O109866,U87948,Processing,F,2023-03-17,,,
O109876,U87956,Complete,F,2022-01-14,2022-01-12,2022-01-15,
O109925,U87995,Processing,F,2023-06-25,,,
O10994,U8791,Shipped,F,2021-08-02,2021-08-03,,
O109943,U88007,Complete,F,2020-08-14,2020-08-15,2020-08-19,
O109944,U88007,Complete,F,2019-08-15,2019-08-17,2019-08-21,
O109957,U88019,Cancelled,F,2022-07-03,,,
O109960,U88023,Complete,F,2021-07-07,2021-07-03,2021-07-07,
O109961,U88023,Complete,F,2022-10-12,2022-10-12,2022-10-15,
O109981,U88034,Processing,F,2023-05-25,,,
O109993,U88042,Processing,F,2022-09-13,,,
O110037,U88075,Returned,F,2023-02-21,2023-02-21,2023-02-24,2023-02-24
O110066,U88095,Shipped,F,2021-02-06,2021-02-08,,
O110087,U88114,Cancelled,F,2023-04-02,,,
O110110,U88130,Complete,F,2022-09-18,2022-09-20,2022-09-24,
O110113,U88133,Returned,F,2023-02-03,2023-02-05,2023-02-09,2023-02-09
O110121,U88140,Complete,F,2022-07-15,2022-07-15,2022-07-18,
O110132,U88148,Complete,F,2023-03-15,2023-03-15,2023-03-18,
O110138,U88152,Processing,F,2023-06-30,,,
O110150,U88166,Complete,F,2022-07-24,2022-07-24,2022-07-25,
O110154,U88168,Complete,F,2023-02-25,2023-02-27,2023-02-28,
O110156,U88170,Processing,F,2022-11-05,,,
O110168,U88177,Shipped,F,2023-05-28,2023-05-28,,
O110175,U88183,Complete,F,2023-06-17,2023-06-18,2023-06-19,
O110178,U88184,Complete,F,2023-03-12,2023-03-14,2023-03-18,
O110181,U88188,Complete,F,2022-05-19,2022-05-19,2022-05-19,
O110195,U88201,Cancelled,F,2023-01-27,,,
O110214,U88218,Shipped,F,2022-08-07,2022-08-05,,
O11023,U8815,Cancelled,F,2023-03-23,,,
O110240,U88240,Shipped,F,2021-12-20,2021-12-23,,
O110252,U88250,Cancelled,F,2023-03-15,,,
O110254,U88250,Shipped,F,2020-04-21,2020-04-19,,
O110288,U88269,Complete,F,2023-02-01,2023-02-02,2023-02-03,
O110311,U88288,Shipped,F,2023-02-28,2023-03-01,,
O110373,U88335,Shipped,F,2022-02-20,2022-02-16,,
O110418,U88372,Cancelled,F,2020-12-30,,,
O110419,U88374,Shipped,F,2022-07-08,2022-07-10,,
O110420,U88374,Processing,F,2023-05-25,,,
O110423,U88377,Processing,F,2022-10-12,,,
O110439,U88388,Processing,F,2020-07-22,,,
O110442,U88388,Returned,F,2020-07-23,2020-07-25,2020-07-27,2020-07-27
O11045,U8827,Returned,F,2021-06-05,2021-06-05,2021-06-06,2021-06-06
O110463,U88406,Processing,F,2022-05-07,,,
O110476,U88417,Processing,F,2022-06-02,,,
O110479,U88418,Processing,F,2023-01-19,,,
O11049,U8832,Cancelled,F,2020-07-02,,,
O110500,U88437,Complete,F,2021-09-12,2021-09-11,2021-09-13,
O110504,U88442,Complete,F,2022-12-17,2022-12-15,2022-12-16,
O110512,U88452,Shipped,F,2023-03-17,2023-03-16,,
O110524,U88463,Complete,F,2022-04-24,2022-04-22,2022-04-23,
O110560,U88490,Processing,F,2022-06-11,,,
O110585,U88506,Shipped,F,2022-07-31,2022-08-01,,
O110589,U88508,Processing,F,2023-01-06,,,
O110600,U88518,Shipped,F,2023-06-28,2023-06-25,,
O110617,U88532,Shipped,F,2023-05-23,2023-05-24,,
O110630,U88545,Complete,F,2022-06-05,2022-06-07,2022-06-12,
O110645,U88558,Shipped,F,2022-09-04,2022-09-05,,
O110652,U88562,Processing,F,2022-10-04,,,
O110661,U88568,Complete,F,2023-05-11,2023-05-12,2023-05-17,
O110692,U88590,Cancelled,F,2022-07-07,,,
O110700,U88598,Processing,F,2022-09-03,,,
O110704,U88600,Complete,F,2023-02-18,2023-02-19,2023-02-21,
O110728,U88612,Processing,F,2020-10-07,,,
O110744,U88624,Shipped,F,2022-09-12,2022-09-13,,
O110804,U88667,Processing,F,2022-07-29,,,
O11082,U8852,Shipped,F,2022-01-26,2022-01-27,,
O110848,U88695,Complete,F,2021-08-24,2021-08-23,2021-08-26,
O110881,U88722,Processing,F,2022-07-09,,,
O110903,U88745,Complete,F,2021-05-06,2021-05-08,2021-05-13,
O110905,U88745,Shipped,F,2022-05-04,2022-05-06,,
O110925,U88760,Cancelled,F,2022-04-23,,,
O110952,U88785,Complete,F,2022-10-17,2022-10-19,2022-10-24,
O110958,U88788,Complete,F,2022-08-23,2022-08-25,2022-08-27,
O110971,U88803,Processing,F,2023-01-17,,,
O110972,U88803,Complete,F,2023-01-13,2023-01-16,2023-01-21,
O110975,U88809,Shipped,F,2020-10-06,2020-10-04,,
O11098,U8864,Shipped,F,2023-05-31,2023-06-02,,
O111022,U88848,Processing,F,2022-12-10,,,
O111043,U88863,Shipped,F,2022-07-28,2022-07-25,,
O111053,U88869,Complete,F,2023-06-19,2023-06-20,2023-06-22,
O111087,U88895,Complete,F,2022-12-02,2022-12-02,2022-12-07,
O111092,U88897,Processing,F,2019-11-01,,,
O111114,U88915,Returned,F,2022-07-20,2022-07-22,2022-07-23,2022-07-23
O111136,U88932,Cancelled,F,2022-08-10,,,
O111137,U88933,Complete,F,2023-01-02,2023-01-02,2023-01-07,
O111141,U88937,Processing,F,2022-05-16,,,
O111142,U88937,Shipped,F,2022-07-29,2022-07-27,,
O111153,U88943,Returned,F,2021-11-17,2021-11-17,2021-11-20,2021-11-20
O11116,U8873,Shipped,F,2021-12-07,2021-12-09,,
O111162,U88946,Returned,F,2022-02-10,2022-02-06,2022-02-08,2022-02-08
O111183,U88964,Complete,F,2023-06-29,2023-06-30,2023-07-01,
O11120,U8877,Returned,F,2021-12-28,2021-12-30,2021-12-31,2021-12-31
O111205,U88978,Processing,F,2022-12-28,,,
O111238,U89004,Cancelled,F,2022-08-28,,,
O111240,U89008,Processing,F,2022-11-27,,,
O111263,U89022,Shipped,F,2022-11-24,2022-11-24,,
O111304,U89050,Complete,F,2022-09-12,2022-09-10,2022-09-13,
O111311,U89053,Returned,F,2023-04-12,2023-04-13,2023-04-14,2023-04-14
O111312,U89054,Shipped,F,2023-05-14,2023-05-15,,
O111315,U89056,Cancelled,F,2021-07-26,,,
O111345,U89083,Shipped,F,2022-01-26,2022-01-25,,
O111362,U89102,Complete,F,2023-03-27,2023-03-28,2023-03-31,
O111398,U89125,Returned,F,2023-06-05,2023-06-04,2023-06-08,2023-06-08
O1114,U892,Shipped,F,2023-05-18,2023-05-19,,
O111409,U89135,Complete,F,2022-05-07,2022-05-10,2022-05-12,
O111419,U89145,Returned,F,2020-12-15,2020-12-16,2020-12-17,2020-12-17
O111424,U89149,Shipped,F,2022-05-07,2022-05-07,,
O111429,U89153,Processing,F,2023-06-28,,,
O111430,U89154,Processing,F,2020-02-11,,,
O111434,U89156,Shipped,F,2023-04-21,2023-04-22,,
O111461,U89185,Shipped,F,2020-11-16,2020-11-16,,
O111481,U89203,Shipped,F,2022-06-11,2022-06-12,,
O111485,U89206,Shipped,F,2022-10-07,2022-10-08,,
O111504,U89220,Processing,F,2023-05-14,,,
O111506,U89224,Cancelled,F,2023-04-23,,,
O111508,U89225,Shipped,F,2021-12-09,2021-12-09,,
O111525,U89238,Processing,F,2023-05-24,,,
O111540,U89250,Shipped,F,2022-12-25,2022-12-23,,
O111557,U89264,Processing,F,2020-10-28,,,
O111558,U89265,Complete,F,2023-06-28,2023-06-28,2023-06-29,
O111578,U89279,Complete,F,2023-06-06,2023-06-09,2023-06-11,
O111625,U89314,Shipped,F,2019-12-19,2019-12-20,,
O111636,U89321,Cancelled,F,2022-11-10,,,
O111640,U89328,Cancelled,F,2020-12-09,,,
O111653,U89336,Complete,F,2023-04-17,2023-04-19,2023-04-21,
O111695,U89367,Complete,F,2022-11-04,2022-11-05,2022-11-05,
O11170,U8912,Processing,F,2023-05-02,,,
O11171,U8912,Complete,F,2023-04-19,2023-04-19,2023-04-24,
O111712,U89382,Processing,F,2022-12-10,,,
O111725,U89389,Processing,F,2021-07-19,,,
O111746,U89405,Processing,F,2023-02-08,,,
O111781,U89432,Shipped,F,2022-12-30,2022-12-28,,
O111784,U89433,Complete,F,2022-12-09,2022-12-12,2022-12-16,
O111835,U89479,Cancelled,F,2022-04-30,,,
O111845,U89489,Shipped,F,2022-11-18,2022-11-15,,
O111870,U89509,Complete,F,2019-09-28,2019-10-01,2019-10-03,
O111872,U89512,Shipped,F,2023-02-24,2023-02-27,,
O111875,U89514,Processing,F,2020-11-17,,,
O111878,U89518,Processing,F,2022-05-13,,,
O111881,U89523,Complete,F,2022-12-01,2022-12-01,2022-12-05,
O111905,U89537,Processing,F,2022-07-25,,,
O111917,U89549,Cancelled,F,2022-07-24,,,
O111941,U89565,Complete,F,2023-05-04,2023-05-06,2023-05-10,
O111949,U89569,Shipped,F,2021-11-04,2021-11-05,,
O11195,U8933,Processing,F,2023-05-05,,,
O111960,U89575,Returned,F,2022-12-23,2022-12-25,2022-12-25,2022-12-25
O111981,U89592,Complete,F,2023-05-17,2023-05-20,2023-05-20,
O111995,U89602,Processing,F,2022-12-20,,,
O112015,U89612,Shipped,F,2022-12-24,2022-12-24,,
O112017,U89613,Shipped,F,2023-05-08,2023-05-08,,
O11202,U8939,Shipped,F,2020-11-09,2020-11-11,,
O112028,U89619,Complete,F,2023-01-09,2023-01-11,2023-01-13,
O112035,U89624,Shipped,F,2023-05-18,2023-05-15,,
O11205,U8943,Cancelled,F,2023-06-24,,,
O112081,U89662,Processing,F,2022-03-11,,,
O112107,U89677,Shipped,F,2022-09-26,2022-09-27,,
O112114,U89684,Complete,F,2023-07-01,2023-07-03,2023-07-07,
O112119,U89690,Shipped,F,2023-06-28,2023-06-30,,
O112130,U89702,Complete,F,2021-07-18,2021-07-19,2021-07-19,
O112157,U89719,Complete,F,2022-02-09,2022-02-07,2022-02-11,
O112169,U89727,Processing,F,2023-01-20,,,
O112176,U89735,Shipped,F,2023-04-23,2023-04-26,,
O112187,U89742,Complete,F,2023-01-16,2023-01-18,2023-01-20,
O112202,U89753,Shipped,F,2022-04-23,2022-04-23,,
O112211,U89761,Processing,F,2023-02-13,,,
O112212,U89762,Shipped,F,2022-05-30,2022-06-02,,
O112215,U89766,Cancelled,F,2022-11-04,,,
O112218,U89768,Cancelled,F,2023-03-06,,,
O112220,U89771,Cancelled,F,2023-06-24,,,
O112236,U89781,Processing,F,2020-06-19,,,
O11226,U8959,Cancelled,F,2022-12-13,,,
O112273,U89805,Complete,F,2022-09-11,2022-09-10,2022-09-13,
O112345,U89867,Complete,F,2022-03-20,2022-03-18,2022-03-19,
O112347,U89867,Shipped,F,2022-10-21,2022-10-22,,
O112350,U89871,Shipped,F,2022-03-23,2022-03-23,,
O112390,U89911,Shipped,F,2023-01-16,2023-01-19,,
O112396,U89914,Complete,F,2022-03-14,2022-03-15,2022-03-19,
O112401,U89918,Shipped,F,2023-01-17,2023-01-15,,
O112417,U89929,Shipped,F,2023-01-25,2023-01-28,,
O112419,U89930,Shipped,F,2023-06-17,2023-06-20,,
O112421,U89932,Shipped,F,2023-06-02,2023-06-03,,
O112436,U89945,Complete,F,2023-06-28,2023-06-30,2023-07-05,
O112437,U89946,Shipped,F,2023-07-01,2023-06-29,,
O112438,U89946,Shipped,F,2023-06-28,2023-06-29,,
O11244,U8977,Complete,F,2022-11-29,2022-11-27,2022-12-01,
O112453,U89958,Shipped,F,2022-03-18,2022-03-19,,
O112455,U89961,Shipped,F,2023-03-24,2023-03-26,,
O112470,U89971,Complete,F,2022-07-23,2022-07-24,2022-07-27,
O112471,U89972,Cancelled,F,2023-05-20,,,
O112496,U89995,Cancelled,F,2019-08-28,,,
O112499,U89999,Shipped,F,2020-01-03,2020-01-03,,
O112519,U90011,Cancelled,F,2023-05-17,,,
O112520,U90012,Processing,F,2022-09-28,,,
O112521,U90012,Processing,F,2022-09-18,,,
O112523,U90015,Complete,F,2020-07-01,2020-07-02,2020-07-07,
O112525,U90017,Complete,F,2019-05-03,2019-05-05,2019-05-09,
O112539,U90024,Processing,F,2023-03-30,,,
O11254,U8984,Processing,F,2023-05-23,,,
O112543,U90030,Processing,F,2022-03-24,,,
O11255,U8984,Complete,F,2023-06-22,2023-06-21,2023-06-26,
O112580,U90057,Shipped,F,2021-10-27,2021-10-29,,
O112625,U90093,Complete,F,2023-01-18,2023-01-15,2023-01-18,
O112639,U90102,Shipped,F,2022-09-17,2022-09-17,,
O112642,U90107,Shipped,F,2021-02-12,2021-02-11,,
O112654,U90120,Cancelled,F,2019-08-30,,,
O112658,U90121,Processing,F,2021-08-19,,,
O112696,U90160,Complete,F,2023-06-25,2023-06-26,2023-06-26,
O11272,U8998,Complete,F,2023-05-01,2023-05-04,2023-05-06,
O112721,U90185,Processing,F,2023-05-11,,,
O112730,U90194,Shipped,F,2022-10-26,2022-10-22,,
O112731,U90195,Shipped,F,2020-11-09,2020-11-09,,
O112734,U90197,Complete,F,2022-04-04,2022-04-05,2022-04-06,
O112755,U90210,Cancelled,F,2023-04-09,,,
O112760,U90212,Complete,F,2023-06-16,2023-06-17,2023-06-20,
O112763,U90214,Complete,F,2022-08-31,2022-09-01,2022-09-05,
O112781,U90228,Cancelled,F,2022-11-02,,,
O112784,U90230,Shipped,F,2022-03-05,2022-03-05,,
O114853,U91855,Complete,F,2022-12-11,2022-12-10,2022-12-14,
O112848,U90283,Returned,F,2020-10-20,2020-10-22,2020-10-24,2020-10-24
O112868,U90296,Processing,F,2021-01-07,,,
O112881,U90304,Returned,F,2023-06-29,2023-06-27,2023-06-29,2023-06-29
O112889,U90310,Complete,F,2022-09-11,2022-09-09,2022-09-11,
O112909,U90324,Cancelled,F,2023-04-10,,,
O112911,U90326,Shipped,F,2023-02-08,2023-02-05,,
O112912,U90326,Shipped,F,2022-03-16,2022-03-17,,
O112913,U90326,Processing,F,2023-02-28,,,
O112928,U90337,Shipped,F,2022-06-06,2022-06-09,,
O112932,U90341,Shipped,F,2023-02-03,2023-02-04,,
O112934,U90342,Processing,F,2022-08-27,,,
O112950,U90350,Cancelled,F,2023-03-22,,,
O112952,U90352,Complete,F,2019-09-19,2019-09-21,2019-09-22,
O113018,U90407,Shipped,F,2023-05-12,2023-05-14,,
O113075,U90447,Complete,F,2022-03-01,2022-03-02,2022-03-06,
O113079,U90450,Shipped,F,2020-09-20,2020-09-21,,
