order_item_id,order_id,product_id,created_at,shipped_at,delivered_at,returned_at,sale_price
OI113867,O78544,P004,2021-01-01,,,,25.0
OI120140,O82891,P002,2020-05-16,,,,25.0
OI121160,O83598,P007,2022-10-20,,,,25.0
OI123532,O85210,P006,2022-09-01,,,,25.0
OI126274,O87097,P007,2022-09-17,,,,25.0
OI134404,O92741,P004,2023-02-23,,,,25.0
OI142220,O98040,P004,2019-09-19,,,,25.0
OI144120,O99340,P008,2023-06-01,,,,25.0
OI144407,O99535,P005,2023-02-02,,,,25.0
OI152930,O105368,P008,2023-06-30,,,,25.0
OI153222,O105570,P002,2023-03-04,,,,25.0
OI155383,O107058,P008,2021-11-20,,,,25.0
OI158955,O109542,P008,2023-05-20,,,,25.0
OI161682,O111429,P002,2023-06-28,,,,25.0
OI165750,O114197,P002,2020-12-04,,,,25.0
OI165994,O114365,P011,2022-11-13,,,,25.0
OI172666,O118898,P007,2022-12-11,,,,25.0
OI5390,O3675,P002,2023-04-12,2023-04-13,,,26.0
OI10020,O6851,P004,2020-08-22,2020-08-25,,,25.0
OI56354,O38716,P004,2023-02-08,2023-02-10,,,25.0
OI64381,O44270,P002,2022-12-15,2022-12-17,,,26.0
OI70150,O48278,P007,2023-04-09,2023-04-11,,,26.0
OI96634,O66684,P002,2022-09-19,2022-09-20,,,26.0
OI22733,O15636,P002,2022-12-23,2022-12-21,2022-12-26,,26.0
OI23360,O16055,P007,2023-06-28,2023-06-30,2023-07-01,,26.0
OI29172,O20036,P007,2022-12-08,2022-12-08,2022-12-11,,26.0
OI43132,O29672,P004,2022-11-05,2022-11-08,2022-11-12,,25.0
OI120731,O83275,P007,2023-06-26,2023-06-27,2023-07-02,,26.0
OI135121,O93214,P004,2023-06-28,2023-07-01,2023-07-01,,25.0
OI45751,O31464,P002,2023-03-11,2023-03-12,2023-03-14,2023-03-16,26.0
OI75111,O51700,P002,2022-08-02,2022-08-04,2022-08-05,2022-08-07,26.0
OI159685,O110037,P007,2023-02-21,2023-02-21,2023-02-24,2023-02-24,26.0
OI169431,O116698,P007,2021-12-06,2021-12-09,2021-12-13,2021-12-15,26.0
OI46915,O32278,P002,2021-09-22,,,,26.0
OI130424,O89995,P004,2023-06-26,,,,25.0
OI179679,O123788,P002,2022-11-05,,,,26.0
OI37586,O25837,P001,2021-01-11,2021-01-11,,,27.0
OI74095,O51000,P001,2022-11-19,2022-11-22,,,27.0
OI75616,O52069,P003,2022-07-01,2022-07-02,,,27.0
OI92665,O63909,P001,2023-05-10,2023-05-10,,,27.0
OI17035,O11733,P001,2021-05-08,2021-05-04,2021-05-08,,27.0
OI45775,O31483,P003,2019-05-18,2019-05-20,2019-05-23,,27.0
OI85038,O58603,P001,2021-07-11,2021-07-11,2021-07-15,,27.0
OI166701,O114851,P001,2023-01-04,2023-01-04,2023-01-04,,27.0
OI78230,O53856,P003,2023-04-24,2023-04-25,2023-04-30,2023-05-02,27.0
OI83011,O57179,P003,2021-10-29,2021-10-31,2021-11-01,2021-11-02,27.0
OI36106,O24820,P001,2023-03-05,,,,27.0
OI39022,O26853,P001,2023-05-11,,,,27.0
OI15677,O10806,P008,2022-12-28,2022-12-28,,,28.0
OI23359,O16054,P003,2023-06-30,2023-06-26,,,28.0
OI108850,O75084,P008,2021-06-20,2021-06-21,,,28.0
OI110338,O76110,P008,2023-04-11,2023-04-12,,,28.0
OI120164,O82906,P008,2022-03-21,2022-03-22,,,28.0
OI127694,O88095,P008,2021-10-13,2021-10-09,,,28.0
OI7244,O4961,P003,2023-04-30,2023-05-02,2023-05-06,,28.0
OI86633,O59759,P007,2022-09-15,2022-09-15,2022-09-16,,28.0
OI123252,O85011,P003,2021-04-05,2021-04-03,2021-04-07,,28.0
OI151545,O104421,P003,2021-10-31,2021-11-02,2021-11-05,,28.0
OI100214,O69084,P007,2021-11-02,,,,28.0
OI19806,O13626,P003,2023-05-13,,,,28.0
OI24800,O17064,P008,2022-02-04,,,,28.0
OI54031,O37121,P008,2023-07-01,,,,28.0
OI56021,O38481,P003,2023-02-02,,,,28.0
OI118135,O81521,P008,2020-11-24,,,,28.0
OI66605,O45862,P004,2022-03-05,2022-03-08,,,25.0
OI48449,O33336,P004,2021-04-12,2021-04-11,2021-04-15,,25.0
OI55873,O38379,P004,2022-02-15,2022-02-16,2022-02-19,,25.0
OI63001,O43324,P008,2021-03-30,2021-04-01,2021-04-05,,29.0
OI144469,O99580,P008,2023-04-10,2023-04-10,2023-04-14,,29.0
OI151887,O104649,P008,2023-03-04,2023-03-05,2023-03-05,,29.0
OI26381,O18133,P004,2021-05-18,2021-05-19,2021-05-22,2021-05-24,25.0
OI39687,O27305,P008,2023-06-28,2023-06-29,2023-06-30,2023-07-02,29.0
OI76727,O52818,P008,2022-10-31,2022-10-30,2022-11-02,2022-11-03,29.0
OI58068,O39901,P008,2023-06-22,,,,29.0
OI4431,O3024,P011,2023-06-05,2023-06-05,,,30.0
OI8481,O5810,P003,2022-08-02,2022-08-01,,,30.0
OI19956,O13726,P011,2022-04-28,2022-04-29,,,30.0
OI29705,O20411,P002,2022-06-30,2022-07-02,,,30.0
OI50788,O34909,P003,2021-07-28,2021-07-28,,,30.0
OI81774,O56326,P003,2022-07-05,2022-07-08,,,30.0
OI83313,O57370,P011,2022-03-18,2022-03-20,,,30.0
OI93292,O64353,P003,2022-01-23,2022-01-24,,,30.0
OI124678,O86000,P002,2021-07-21,2021-07-21,,,30.0
OI130146,O89811,P002,2022-12-29,2022-12-30,,,30.0
OI148287,O102215,P002,2021-09-18,2021-09-16,,,30.0
OI148359,O102263,P011,2019-08-04,2019-08-03,,,30.0
OI173253,O119324,P002,2019-06-21,2019-06-22,,,30.0
OI48419,O33314,P003,2020-02-03,2020-02-02,2020-02-03,,30.0
OI78673,O54168,P003,2023-06-03,2023-05-30,2023-06-01,,30.0
OI131696,O90859,P003,2023-04-19,2023-04-20,2023-04-21,,30.0
OI163409,O112625,P003,2023-01-18,2023-01-15,2023-01-18,,30.0
OI151771,O104569,P003,2022-01-09,2022-01-10,2022-01-15,2022-01-16,30.0
OI155706,O107284,P003,2021-01-06,2021-01-07,2021-01-12,2021-01-14,30.0
OI39966,O27504,P003,2022-11-21,,,,30.0
OI60402,O41524,P002,2022-06-30,,,,30.0
OI9645,O6599,P003,2022-07-29,,,,30.0
OI116998,O80718,P002,2021-11-29,,,,30.0
OI125856,O86818,P003,2020-10-13,,,,30.0
OI140134,O96600,P002,2021-02-28,,,,30.0
OI160296,O110476,P003,2022-06-02,,,,30.0
OI161361,O111205,P011,2022-12-28,,,,30.0
OI131866,O90968,P005,2022-11-25,2022-11-24,,,30.0
OI140819,O97077,P005,2023-05-24,2023-05-27,,,30.0
OI77114,O53084,P005,2021-08-28,2021-08-26,2021-08-31,,30.0
OI124644,O85978,P005,2021-06-23,2021-06-26,2021-06-29,,30.0
OI173680,O119629,P005,2023-01-30,2023-01-29,2023-01-30,,30.0
OI98519,O67958,P005,2023-05-31,,,,30.0
OI82507,O56829,P004,2023-06-30,2023-07-02,,,25.0
OI145957,O100607,P008,2022-05-31,2022-05-30,,,32.0
OI170187,O117209,P004,2020-05-31,2020-06-01,,,25.0
OI42033,O28936,P008,2022-03-14,2022-03-15,2022-03-20,,32.0
OI54807,O37672,P011,2023-06-14,2023-06-15,2023-06-18,,32.0
OI86937,O59959,P003,2022-03-08,2022-03-09,2022-03-10,,32.0
OI19824,O13640,P011,2021-03-17,2021-03-19,2021-03-21,2021-03-22,32.0
OI169846,O116975,P011,2023-03-22,2023-03-19,2023-03-22,2023-03-23,32.0
OI18294,O12597,P011,2023-04-22,,,,32.0
OI44982,O30943,P011,2022-11-27,,,,32.0
OI59684,O41022,P004,2021-10-01,,,,25.0
OI107493,O74155,P008,2019-12-21,,,,32.0
OI164432,O113295,P004,2023-07-03,,,,25.0
OI167392,O115310,P008,2022-12-16,,,,32.0
OI6433,O4404,P003,2021-02-03,,,,32.0
OI128444,O88619,P008,2021-11-08,,,,32.0
OI141846,O97793,P011,2021-03-31,,,,32.0
OI158136,O108970,P004,2023-05-01,,,,25.0
OI105651,O72908,P004,2022-11-29,2022-11-27,,,25.0
OI159149,O109681,P004,2023-06-28,2023-06-26,,,25.0
OI180933,O124668,P004,2022-12-20,2022-12-22,,,25.0
OI34105,O23442,P004,2023-02-20,2023-02-21,2023-02-22,2023-02-25,25.0
OI178360,O122897,P004,2022-06-07,2022-06-09,2022-06-10,2022-06-11,25.0
OI71618,O49286,P004,2020-07-14,,,,25.0
OI88520,O61067,P004,2020-12-24,,,,25.0
OI128241,O88480,P004,2020-12-24,,,,25.0
OI43323,O29800,P004,2022-12-26,,,,25.0
OI38746,O26665,P007,2020-12-20,2020-12-22,,,36.0
OI118884,O82014,P011,2023-02-06,2023-02-07,,,36.0
OI129216,O89157,P010,2022-12-07,2022-12-09,,,36.0
OI155006,O106790,P010,2021-05-19,2021-05-17,,,36.0
OI157416,O108470,P010,2022-08-31,2022-08-29,,,36.0
OI20104,O13833,P011,2021-12-28,2021-12-29,2021-12-31,,36.0
OI25763,O17710,P007,2020-08-19,2020-08-20,2020-08-23,,36.0
OI114769,O79142,P011,2022-11-01,2022-10-31,2022-11-03,,36.0
OI125281,O86447,P011,2021-07-28,2021-07-30,2021-07-31,,36.0
OI37283,O25618,P010,2019-04-29,2019-04-29,2019-05-02,2019-05-04,36.0
OI12328,O8472,P007,2019-05-29,,,,36.0
OI50578,O34759,P011,2022-01-08,,,,36.0
OI54721,O37619,P007,2023-05-14,,,,36.0
OI66611,O45867,P010,2021-12-10,,,,36.0
OI111669,O77030,P003,2021-10-01,,,,36.0
OI149858,O103281,P007,2022-06-17,,,,36.0
OI153630,O105834,P010,2023-05-11,,,,36.0
OI19829,O13643,P006,2023-02-23,2023-02-19,,,35.0
OI58982,O40549,P008,2022-02-20,2022-02-22,,,38.0
OI82222,O56625,P006,2022-07-30,2022-07-28,,,35.0
OI86883,O59924,P008,2022-08-15,2022-08-14,,,38.0
OI133790,O92308,P006,2022-03-10,2022-03-12,,,35.0
OI162769,O112187,P006,2023-01-16,2023-01-18,2023-01-20,,35.0
OI104536,O72124,P008,2023-04-18,,,,38.0
OI170573,O117488,P008,2022-01-11,,,,38.0
OI11088,O7607,P002,2022-02-27,2022-02-27,,,40.0
OI30163,O20729,P003,2023-03-13,2023-03-11,,,40.0
OI32856,O22597,P011,2021-11-07,2021-11-08,,,40.0
OI90381,O62353,P002,2022-11-10,2022-11-10,,,40.0
OI104010,O71763,P011,2022-11-08,2022-11-10,,,40.0
OI108330,O74717,P002,2022-04-14,2022-04-16,,,40.0
OI124384,O85802,P003,2022-07-01,2022-06-30,,,40.0
OI151631,O104479,P002,2023-06-05,2023-06-07,,,40.0
OI162214,O111781,P011,2022-12-30,2022-12-28,,,40.0
OI167137,O115140,P003,2022-12-10,2022-12-11,,,40.0
OI4495,O3071,P003,2023-03-10,2023-03-06,2023-03-07,,40.0
OI46594,O32044,P011,2020-02-16,2020-02-14,2020-02-17,,40.0
OI117382,O80993,P003,2022-12-01,2022-12-03,2022-12-04,,40.0
OI157432,O108477,P003,2019-09-07,2019-09-08,2019-09-11,,40.0
OI12900,O8866,P002,2021-04-12,2021-04-12,2021-04-16,2021-04-17,40.0
OI64748,O44541,P011,2023-06-14,2023-06-11,2023-06-15,2023-06-16,40.0
OI87405,O60281,P002,2022-08-26,2022-08-27,2022-08-27,2022-08-29,40.0
OI108712,O74993,P011,2019-11-13,2019-11-13,2019-11-14,2019-11-16,40.0
OI155918,O107430,P002,2023-05-15,2023-05-18,2023-05-21,2023-05-24,40.0
OI162463,O111960,P011,2022-12-23,2022-12-25,2022-12-25,2022-12-27,40.0
OI41910,O28856,P002,2023-03-12,,,,40.0
OI78397,O53971,P002,2020-08-04,,,,40.0
OI80548,O55489,P011,2022-08-19,,,,40.0
OI139172,O95980,P003,2023-04-11,,,,40.0
OI162001,O111640,P011,2020-12-09,,,,40.0
OI180699,O124507,P003,2023-02-19,,,,40.0
OI13046,O8972,P002,2022-10-28,,,,40.0
OI103898,O71682,P011,2023-05-26,,,,40.0
OI119467,O82416,P002,2022-05-23,,,,40.0
OI122274,O84353,P011,2023-02-05,,,,40.0
OI122606,O84581,P011,2021-04-02,,,,40.0
OI133764,O92291,P011,2023-06-28,,,,40.0
OI144311,O99476,P002,2020-09-29,,,,40.0
OI15495,O10683,P007,2023-04-17,2023-04-16,,,40.0
OI18805,O12938,P011,2021-08-23,2021-08-23,,,42.0
OI52521,O36071,P011,2021-05-31,2021-06-01,,,42.0
OI84660,O58329,P011,2023-02-11,2023-02-13,,,42.0
OI152800,O105279,P011,2022-12-01,2022-12-02,,,42.0
OI166311,O114585,P007,2020-08-18,2020-08-18,,,40.0
OI168224,O115886,P007,2021-01-29,2021-01-26,,,40.0
OI174830,O120441,P011,2022-09-13,2022-09-14,,,42.0
OI30991,O21304,P011,2023-06-18,2023-06-18,2023-06-23,,42.0
OI42374,O29155,P007,2023-06-25,2023-06-25,2023-06-26,,40.0
OI79441,O54698,P007,2023-06-24,2023-06-24,2023-06-27,,40.0
OI83404,O57439,P011,2020-12-05,2020-12-03,2020-12-08,,42.0
OI135962,O93785,P007,2022-12-10,2022-12-10,2022-12-13,,40.0
OI143483,O98907,P011,2022-06-10,2022-06-13,2022-06-18,,42.0
OI21403,O14722,P011,2022-04-25,2022-04-23,2022-04-27,2022-04-27,42.0
OI126911,O87545,P007,2022-12-14,2022-12-10,2022-12-12,2022-12-13,40.0
OI2705,O1828,P007,2022-09-13,,,,40.0
OI143409,O98862,P011,2023-06-03,,,,42.0
OI159285,O109770,P011,2022-12-08,,,,42.0
OI6273,O4298,P007,2021-12-23,,,,40.0
OI43130,O29671,P011,2022-09-06,,,,42.0
OI148418,O102307,P011,2022-11-02,,,,42.0
OI37878,O26054,P001,2022-04-03,2022-04-04,,,44.0
OI71991,O49550,P001,2022-03-17,2022-03-19,,,44.0
OI73924,O50879,P001,2020-09-09,2020-09-10,,,44.0
OI88403,O60987,P001,2021-01-29,2021-01-31,,,44.0
OI117345,O80966,P007,2023-05-02,2023-05-03,,,40.0
OI119551,O82481,P001,2023-04-01,2023-04-03,,,44.0
OI121452,O83799,P004,2022-11-07,2022-11-08,,,25.0
OI163440,O112642,P001,2021-02-12,2021-02-11,,,44.0
OI12584,O8643,P007,2023-01-22,2023-01-23,2023-01-24,,40.0
OI27754,O19064,P001,2023-05-14,2023-05-15,2023-05-17,,44.0
OI52959,O36384,P001,2022-03-27,2022-03-28,2022-03-29,,44.0
OI62636,O43063,P004,2021-10-01,2021-09-30,2021-10-05,,25.0
OI73529,O50619,P001,2022-07-27,2022-07-29,2022-07-31,,44.0
OI114341,O78863,P001,2022-03-29,2022-03-29,2022-04-02,,44.0
OI116122,O80103,P004,2022-02-09,2022-02-09,2022-02-12,,25.0
OI123309,O85053,P007,2023-04-07,2023-04-09,2023-04-12,,40.0
OI123769,O85374,P007,2022-11-11,2022-11-11,2022-11-14,,40.0
OI127973,O88298,P007,2023-05-28,2023-05-30,2023-06-03,,40.0
OI159884,O110181,P001,2022-05-19,2022-05-19,2022-05-19,,44.0
OI169314,O116612,P001,2021-04-19,2021-04-17,2021-04-20,,44.0
OI7050,O4821,P001,2023-05-07,2023-05-10,2023-05-13,2023-05-14,44.0
OI59831,O41122,P004,2023-04-24,2023-04-25,2023-04-26,2023-04-29,25.0
OI60168,O41370,P004,2023-06-01,2023-06-02,2023-06-06,2023-06-08,25.0
OI132079,O91118,P004,2023-03-12,2023-03-10,2023-03-13,2023-03-16,25.0
OI48535,O33397,P004,2022-11-05,,,,25.0
OI91000,O62764,P004,2022-12-26,,,,25.0
OI108586,O74906,P004,2023-06-05,,,,25.0
OI115799,O79862,P001,2022-07-17,,,,44.0
OI159901,O110195,P001,2023-01-27,,,,44.0
OI176495,O121608,P007,2020-11-23,,,,40.0
OI3808,O2599,P004,2022-06-11,,,,25.0
OI24305,O16725,P004,2023-01-31,,,,25.0
OI28088,O19294,P001,2023-05-31,,,,44.0
OI29509,O20265,P007,2023-03-27,,,,40.0
OI34660,O23833,P004,2022-03-11,,,,25.0
OI37374,O25679,P004,2023-01-26,,,,25.0
OI44961,O30927,P004,2023-04-10,,,,25.0
OI56810,O39030,P004,2021-09-25,,,,25.0
OI62787,O43172,P007,2022-01-28,,,,40.0
OI68423,O47146,P004,2021-10-01,,,,25.0
OI94522,O65216,P004,2022-11-22,,,,25.0
OI99896,O68867,P007,2022-11-18,,,,40.0
OI165331,O113903,P004,2023-03-19,,,,25.0
OI165950,O114331,P004,2022-03-14,,,,25.0
OI1757,O1188,P003,2023-06-27,2023-06-26,,,46.0
OI84573,O58268,P003,2022-06-02,2022-06-02,,,46.0
OI166989,O115038,P003,2020-05-22,2020-05-24,,,46.0
OI178877,O123256,P003,2023-05-29,2023-06-01,,,46.0
OI73247,O50420,P003,2021-11-13,2021-11-14,2021-11-17,,46.0
OI177169,O122070,P003,2023-04-22,,,,46.0
OI10079,O6896,P004,2021-12-11,2021-12-10,,,25.0
OI23134,O15904,P007,2023-05-26,2023-05-23,,,40.0
OI65212,O44868,P004,2022-10-31,2022-11-02,,,25.0
OI71248,O49029,P006,2021-04-29,2021-05-01,,,35.0
OI85004,O58578,P004,2023-05-21,2023-05-22,,,25.0
OI98397,O67875,P006,2022-12-25,2022-12-25,,,35.0
OI101050,O69649,P004,2023-03-15,2023-03-16,,,25.0
OI138897,O95775,P010,2022-01-24,2022-01-25,,,48.0
OI179185,O123466,P007,2021-04-18,2021-04-21,,,40.0
OI181129,O124809,P004,2023-04-26,2023-04-27,,,25.0
OI23089,O15877,P007,2023-01-19,2023-01-17,2023-01-20,,40.0
OI32808,O22565,P007,2023-05-16,2023-05-13,2023-05-18,,40.0
OI60457,O41567,P007,2021-09-02,2021-09-03,2021-09-05,,40.0
OI79791,O54947,P004,2023-06-27,2023-06-28,2023-07-03,,25.0
OI85033,O58599,P007,2023-01-21,2023-01-23,2023-01-23,,40.0
OI110621,O76298,P004,2023-03-08,2023-03-06,2023-03-07,,25.0
OI119735,O82602,P004,2023-04-24,2023-04-25,2023-04-29,,25.0
OI11699,O8048,P010,2022-10-08,2022-10-06,2022-10-07,2022-10-09,48.0
OI43614,O29997,P009,2022-11-03,2022-11-06,2022-11-09,2022-11-11,30.0
OI92172,O63571,P001,2022-11-27,2022-11-28,2022-12-03,2022-12-04,48.0
OI103656,O71511,P001,2023-05-24,2023-05-24,2023-05-26,2023-05-29,48.0
OI104701,O72239,P006,2023-03-04,2023-03-06,2023-03-11,2023-03-12,35.0
OI28585,O19635,P004,2023-04-30,,,,25.0
OI63116,O43403,P004,2023-04-06,,,,25.0
OI162813,O112220,P004,2023-06-24,,,,25.0
OI172919,O119084,P007,2023-06-29,,,,40.0
OI180127,O124100,P004,2022-09-24,,,,25.0
OI6802,O4644,P001,2022-12-07,,,,48.0
OI94950,O65516,P006,2022-08-28,,,,35.0
OI95566,O65927,P006,2022-06-02,,,,35.0
OI122591,O84571,P006,2022-12-01,,,,35.0
OI133767,O92293,P006,2023-02-03,,,,35.0
OI155483,O107125,P004,2021-12-07,,,,25.0
OI607,O404,P007,2022-12-26,2022-12-28,,,40.0
OI29198,O20057,P005,2020-09-22,2020-09-23,,,30.0
OI30777,O21160,P005,2022-07-03,2022-07-03,,,30.0
OI41914,O28859,P011,2022-05-25,2022-05-25,,,50.0
OI43733,O30072,P007,2023-01-08,2023-01-07,,,40.0
OI47101,O32408,P005,2022-12-26,2022-12-27,,,30.0
OI49612,O34123,P002,2020-07-29,2020-07-28,,,50.0
OI52844,O36297,P003,2023-02-16,2023-02-17,,,50.0
OI59685,O41023,P008,2022-05-07,2022-05-05,,,40.0
OI63761,O43837,P011,2022-11-02,2022-11-04,,,50.0
OI63811,O43870,P011,2021-09-12,2021-09-10,,,50.0
OI93496,O64493,P005,2023-04-19,2023-04-20,,,30.0
OI98233,O67762,P011,2022-11-02,2022-11-02,,,50.0
OI100979,O69603,P003,2023-04-08,2023-04-10,,,50.0
OI101600,O70048,P005,2019-12-22,2019-12-22,,,30.0
OI104170,O71871,P011,2022-01-05,2022-01-06,,,50.0
OI106380,O73398,P008,2022-10-31,2022-11-01,,,40.0
OI112311,O77482,P005,2022-09-27,2022-09-30,,,30.0
OI126527,O87274,P002,2021-09-30,2021-09-28,,,50.0
OI128021,O88328,P002,2023-06-21,2023-06-22,,,50.0
OI146768,O101165,P003,2022-01-06,2022-01-08,,,50.0
OI178629,O123082,P002,2023-04-26,2023-04-28,,,50.0
OI179274,O123520,P003,2022-05-06,2022-05-03,,,50.0
OI4596,O3133,P002,2022-07-09,2022-07-12,2022-07-13,,50.0
OI6003,O4108,P007,2021-12-30,2022-01-01,2022-01-06,,40.0
OI7516,O5156,P007,2022-05-18,2022-05-19,2022-05-24,,40.0
OI7769,O5314,P008,2023-01-19,2023-01-17,2023-01-21,,40.0
OI14539,O10033,P011,2021-07-22,2021-07-21,2021-07-25,,50.0
OI16726,O11525,P007,2022-09-23,2022-09-25,2022-09-27,,40.0
OI30856,O21212,P005,2023-03-09,2023-03-10,2023-03-15,,30.0
OI58411,O40147,P003,2019-07-02,2019-07-02,2019-07-04,,50.0
OI72521,O49906,P005,2022-05-04,2022-05-05,2022-05-07,,30.0
OI96242,O66410,P005,2022-08-06,2022-08-06,2022-08-08,,30.0
OI112806,O77814,P005,2022-12-06,2022-12-07,2022-12-10,,30.0
OI123337,O85073,P008,2022-10-28,2022-10-29,2022-11-02,,40.0
OI128498,O88653,P005,2021-09-17,2021-09-14,2021-09-19,,30.0
OI130419,O89993,P011,2023-06-14,2023-06-17,2023-06-19,,50.0
OI134096,O92523,P011,2019-11-21,2019-11-20,2019-11-23,,50.0
OI138615,O95593,P002,2021-06-26,2021-06-26,2021-06-30,,50.0
OI139267,O96045,P002,2020-07-26,2020-07-27,2020-07-28,,50.0
OI162080,O111695,P005,2022-11-04,2022-11-05,2022-11-05,,30.0
OI5568,O3808,P002,2023-02-26,2023-02-28,2023-03-02,2023-03-03,50.0
OI22405,O15414,P007,2022-12-24,2022-12-23,2022-12-23,2022-12-25,40.0
OI80157,O55219,P010,2022-11-02,2022-11-04,2022-11-08,2022-11-09,50.0
OI139827,O96396,P003,2022-09-06,2022-09-02,2022-09-07,2022-09-09,50.0
OI153383,O105681,P005,2022-11-06,2022-11-08,2022-11-08,2022-11-09,30.0
OI9649,O6600,P010,2022-07-13,,,,50.0
OI33585,O23099,P007,2022-03-04,,,,40.0
OI41381,O28481,P002,2023-01-19,,,,50.0
OI49734,O34192,P010,2020-11-02,,,,50.0
OI65069,O44765,P008,2023-01-08,,,,40.0
OI71584,O49266,P002,2023-06-17,,,,50.0
OI73104,O50316,P002,2021-12-17,,,,50.0
OI137591,O94905,P011,2022-04-30,,,,50.0
OI159287,O109770,P011,2022-12-09,,,,50.0
OI163919,O112950,P002,2023-03-22,,,,50.0
OI166377,O114633,P011,2023-02-25,,,,50.0
OI25841,O17762,P010,2023-06-22,,,,50.0
OI25843,O17763,P005,2021-07-29,,,,30.0
OI29485,O20250,P007,2020-02-10,,,,40.0
OI36557,O25129,P011,2022-06-18,,,,50.0
OI38561,O26531,P005,2023-05-11,,,,30.0
OI44666,O30734,P005,2020-07-07,,,,30.0
OI56619,O38910,P011,2022-11-20,,,,50.0
OI65540,O45113,P011,2023-04-12,,,,50.0
OI77535,O53379,P007,2023-05-31,,,,40.0
OI79616,O54820,P005,2023-06-28,,,,30.0
OI87355,O60243,P005,2023-06-27,,,,30.0
OI105357,O72689,P008,2023-05-03,,,,40.0
OI119473,O82422,P005,2022-11-07,,,,30.0
OI141430,O97492,P007,2023-05-26,,,,40.0
OI145124,O100040,P010,2022-11-03,,,,50.0
OI163897,O112934,P011,2022-08-27,,,,50.0
OI178840,O123228,P005,2021-03-09,,,,30.0
OI25790,O17726,P006,2022-01-21,2022-01-22,,,35.0
OI35136,O24177,P006,2022-11-02,2022-11-04,,,35.0
OI56532,O38849,P006,2022-05-03,2022-05-04,,,35.0
OI57401,O39423,P010,2023-06-21,2023-06-19,,,52.0
OI58970,O40539,P006,2022-08-10,2022-08-12,,,35.0
OI59982,O41232,P007,2023-06-15,2023-06-16,,,40.0
OI77388,O53278,P007,2022-08-04,2022-08-04,,,40.0
OI81509,O56144,P008,2022-11-16,2022-11-17,,,40.0
OI92284,O63655,P007,2023-07-01,2023-06-28,,,40.0
OI123799,O85400,P006,2022-01-29,2022-02-01,,,35.0
OI129804,O89567,P007,2021-08-06,2021-08-07,,,40.0
OI145760,O100466,P007,2021-05-11,2021-05-10,,,40.0
OI37251,O25593,P008,2022-09-17,2022-09-17,2022-09-19,,40.0
OI92301,O63667,P006,2022-01-19,2022-01-19,2022-01-20,,35.0
OI94647,O65306,P006,2022-11-15,2022-11-16,2022-11-17,,35.0
OI101033,O69641,P007,2022-10-16,2022-10-13,2022-10-15,,40.0
OI110989,O76551,P007,2021-02-06,2021-02-06,2021-02-10,,40.0
OI112269,O77450,P006,2021-10-02,2021-10-05,2021-10-07,,35.0
OI161330,O111183,P008,2023-06-29,2023-06-30,2023-07-01,,40.0
OI168017,O115737,P007,2023-04-30,2023-04-28,2023-04-29,,40.0
OI171005,O117777,P010,2019-07-13,2019-07-16,2019-07-20,,52.0
OI70836,O48740,P010,2022-12-16,2022-12-12,2022-12-15,2022-12-16,52.0
OI73495,O50593,P007,2020-11-30,2020-12-01,2020-12-02,2020-12-05,40.0
OI85841,O59192,P010,2022-05-30,2022-05-31,2022-06-04,2022-06-05,52.0
OI94757,O65387,P007,2023-05-07,2023-05-09,2023-05-13,2023-05-14,40.0
OI13299,O9143,P006,2020-04-27,,,,35.0
OI62263,O42814,P007,2022-02-25,,,,40.0
OI90172,O62203,P006,2023-04-17,,,,35.0
OI140631,O96938,P007,2020-11-03,,,,40.0
OI42097,O28977,P006,2023-04-21,,,,35.0
OI99104,O68346,P006,2023-02-20,,,,35.0
OI118410,O81705,P007,2022-06-17,,,,40.0
OI123409,O85120,P006,2023-06-09,,,,35.0
OI126116,O86991,P010,2023-01-29,,,,52.0
OI153856,O105986,P006,2021-07-08,,,,35.0
OI174177,O119975,P006,2021-05-24,,,,35.0
OI1131,O758,P001,2022-03-18,2022-03-16,,,54.0
OI7817,O5346,P006,2023-01-02,2023-01-02,,,35.0
OI19123,O13155,P003,2022-03-17,2022-03-20,,,54.0
OI101054,O69652,P002,2022-12-04,2022-12-07,,,54.0
OI108834,O75075,P002,2022-12-07,2022-12-06,,,54.0
OI115097,O79382,P001,2022-12-25,2022-12-25,,,54.0
OI142498,O98234,P003,2023-05-16,2023-05-17,,,54.0
OI180065,O124055,P002,2023-01-13,2023-01-13,,,54.0
OI60304,O41460,P001,2021-09-27,2021-09-29,2021-09-29,,54.0
OI61589,O42343,P003,2022-08-04,2022-08-02,2022-08-06,,54.0
OI107686,O74285,P001,2020-02-01,2020-02-02,2020-02-04,,54.0
OI112518,O77623,P001,2021-01-19,2021-01-18,2021-01-21,,54.0
OI120763,O83300,P006,2023-03-28,2023-03-30,2023-04-02,,35.0
OI125165,O86358,P001,2021-04-16,2021-04-19,2021-04-23,2021-04-26,54.0
OI175776,O121103,P001,2023-04-18,2023-04-18,2023-04-18,2023-04-18,54.0
OI6272,O4298,P001,2021-12-26,,,,54.0
OI34886,O23990,P002,2021-05-20,,,,54.0
OI35981,O24741,P001,2022-10-27,,,,54.0
OI37907,O26075,P003,2022-02-01,,,,54.0
OI49942,O34343,P001,2023-05-10,,,,54.0
OI84601,O58290,P001,2023-05-01,,,,54.0
OI86833,O59885,P001,2023-03-23,,,,54.0
OI108571,O74896,P006,2022-11-22,,,,35.0
OI137669,O94952,P006,2023-06-28,,,,35.0
OI147383,O101595,P001,2020-12-18,,,,54.0
